step,compute_ms,comm_ms,data_ms,eval_ms,other_ms
604,9700.331,0.0,5.377,0.0,8.14
605,9690.062,0.0,5.484,0.0,8.094
606,9705.411,0.0,5.837,0.0,7.871
607,9705.657,0.0,5.687,0.0,8.17
608,9706.155,0.0,6.013,0.0,8.633
609,9694.024,0.0,5.835,0.0,7.976
610,9701.981,0.0,5.284,0.0,8.074
611,9679.365,0.0,5.913,0.0,8.105
612,9698.988,0.0,5.973,0.0,8.181
613,9699.602,0.0,5.503,0.0,7.962
614,9702.716,0.0,5.157,0.0,7.86
615,9706.522,0.0,6.257,0.0,7.971
616,9703.607,0.0,5.864,0.0,8.004
617,9705.415,0.0,6.017,0.0,8.549
618,9702.181,0.0,5.33,0.0,8.06
619,9686.847,0.0,5.302,0.0,8.136
620,9694.436,0.0,5.659,0.0,8.351
621,9680.822,0.0,5.364,0.0,7.918
622,9704.541,0.0,5.665,0.0,8.041
623,9697.651,0.0,5.477,0.0,7.922
624,9697.182,0.0,6.571,0.0,8.448
625,9697.855,0.0,8.085,0.0,8.479
626,9708.16,0.0,6.457,0.0,8.099
627,9698.339,0.0,5.939,0.0,8.253
628,9706.432,0.0,7.097,0.0,8.74
629,9691.189,0.0,6.184,0.0,8.225
630,9701.627,0.0,6.218,0.0,8.349
631,9703.954,0.0,6.385,0.0,8.189
632,9687.031,0.0,5.621,0.0,8.137
633,9706.17,0.0,5.763,0.0,8.592
634,9701.383,0.0,5.454,0.0,8.148
635,9699.562,0.0,5.977,0.0,8.142
636,9701.634,0.0,5.636,0.0,7.689
637,9701.753,0.0,6.43,0.0,8.696
638,9701.015,0.0,5.813,0.0,7.939
639,9706.379,0.0,6.974,0.0,8.26
640,9707.386,0.0,7.288,0.0,8.107
641,9700.738,0.0,6.373,0.0,8.47
642,9704.441,0.0,6.358,0.0,8.814
643,9703.82,0.0,6.702,0.0,8.537
644,9696.257,0.0,5.814,0.0,8.127
645,9704.974,0.0,5.479,0.0,7.973
646,9692.865,0.0,5.825,0.0,7.916
647,9701.649,0.0,5.919,0.0,8.022
648,9690.312,0.0,5.437,0.0,8.041
649,9699.443,0.0,5.148,0.0,7.715
650,9692.998,0.0,6.022,0.0,8.058
651,9702.462,0.0,5.63,0.0,8.369
652,9682.821,0.0,5.723,0.0,8.078
653,9702.654,0.0,5.325,0.0,7.558
654,9696.79,0.0,5.401,0.0,8.403
655,9699.218,0.0,5.266,0.0,7.906
656,9702.982,0.0,6.991,0.0,8.108
657,9701.535,0.0,6.322,85301.371,21.217
658,9699.986,0.0,6.068,0.0,8.214
659,9708.012,0.0,5.737,0.0,7.996
660,9700.555,0.0,6.932,0.0,8.321
661,9702.508,0.0,7.478,0.0,7.963
662,9695.382,0.0,5.302,0.0,8.298
663,9692.118,0.0,6.332,0.0,8.088
664,9707.078,0.0,5.606,0.0,8.091
665,9701.972,0.0,5.585,0.0,8.254
666,9689.535,0.0,5.655,0.0,8.227
667,9688.875,0.0,5.74,0.0,8.56
668,9706.748,0.0,5.498,0.0,8.163
669,9703.799,0.0,5.661,0.0,8.094
670,9704.654,0.0,5.843,0.0,7.935
671,9702.703,0.0,6.024,0.0,8.131
672,9690.308,0.0,6.321,0.0,8.18
673,9691.788,0.0,6.925,0.0,8.111
674,9697.392,0.0,5.969,0.0,8.262
675,9702.002,0.0,6.122,0.0,8.09
676,9693.462,0.0,7.737,0.0,8.157
677,9705.413,0.0,6.714,0.0,8.547
678,9703.898,0.0,7.426,0.0,8.502
679,9681.693,0.0,6.236,0.0,8.22
680,9706.986,0.0,5.69,0.0,7.793
681,9688.185,0.0,5.437,0.0,8.068
682,9700.682,0.0,5.186,0.0,8.002
683,9691.677,0.0,5.275,0.0,8.231
684,9695.61,0.0,5.674,0.0,8.409
685,9681.153,0.0,5.802,0.0,7.716
686,9683.844,0.0,5.858,0.0,8.141
687,9698.701,0.0,5.59,0.0,8.11
688,9687.901,0.0,5.334,0.0,8.214
689,9698.116,0.0,5.906,0.0,8.033
690,9699.309,0.0,5.844,0.0,8.019
691,9694.349,0.0,5.752,0.0,8.019
692,9685.789,0.0,5.796,0.0,7.886
693,9682.848,0.0,5.774,0.0,8.032
694,9706.736,0.0,5.485,0.0,7.588
695,9691.893,0.0,5.531,0.0,7.979
696,9697.765,0.0,6.086,0.0,8.664
697,9698.077,0.0,5.111,0.0,8.091
698,9699.33,0.0,5.907,0.0,8.072
699,9695.572,0.0,5.435,0.0,8.151
700,9700.749,0.0,5.621,0.0,8.02
701,9696.549,0.0,5.734,0.0,8.189
702,9693.323,0.0,5.803,0.0,8.333
703,9703.75,0.0,5.665,0.0,8.055
704,9707.414,0.0,5.368,0.0,8.254
705,9706.736,0.0,5.292,0.0,8.084
706,9707.955,0.0,5.643,0.0,7.938
707,9695.736,0.0,6.184,0.0,8.165
708,9687.69,0.0,5.405,0.0,8.24
709,9700.545,0.0,5.348,0.0,8.169
710,9702.069,0.0,5.637,0.0,7.927
711,9705.047,0.0,5.833,0.0,8.245
712,9684.395,0.0,5.319,0.0,8.128
713,9704.384,0.0,5.466,0.0,7.94
714,9701.496,0.0,6.121,0.0,8.357
715,9691.008,0.0,5.753,0.0,7.965
716,9700.712,0.0,5.501,0.0,8.041
717,9706.219,0.0,6.381,0.0,7.665
718,9705.298,0.0,6.036,0.0,8.17
719,9707.852,0.0,5.442,0.0,8.232
720,9701.346,0.0,5.665,0.0,7.938
721,9695.809,0.0,5.527,0.0,8.356
722,9696.058,0.0,5.541,0.0,7.827
723,9708.721,0.0,5.681,0.0,8.207
724,9704.507,0.0,5.895,0.0,8.286
725,9705.75,0.0,5.361,0.0,8.337
726,9704.387,0.0,5.643,0.0,8.013
727,9705.241,0.0,6.216,0.0,8.19
728,9703.823,0.0,5.201,0.0,8.086
729,9704.752,0.0,5.515,0.0,8.465
730,9696.585,0.0,5.562,0.0,8.192
731,9697.489,0.0,5.61,0.0,8.113
732,9694.353,0.0,5.846,0.0,8.144
733,9708.236,0.0,5.316,0.0,8.049
734,9698.057,0.0,5.647,0.0,8.237
735,9708.282,0.0,5.789,0.0,7.519
736,9701.527,0.0,5.776,0.0,8.908
737,9696.842,0.0,5.808,0.0,8.07
738,9697.085,0.0,5.673,0.0,8.227
739,9692.896,0.0,5.383,85290.365,21.266
740,9692.383,0.0,5.379,0.0,10.949
741,9696.88,0.0,5.911,0.0,8.441
742,9701.11,0.0,5.596,0.0,7.845
743,9702.578,0.0,5.821,0.0,8.453
744,9698.027,0.0,5.613,0.0,8.22
745,9712.203,0.0,5.918,0.0,8.159
746,9699.059,0.0,5.53,0.0,8.137
747,9691.694,0.0,5.562,0.0,8.152
748,9701.43,0.0,5.428,0.0,8.149
749,9692.048,0.0,5.777,0.0,8.23
750,9691.637,0.0,5.597,0.0,8.08
751,9702.233,0.0,5.73,0.0,8.712
752,9702.591,0.0,6.084,0.0,8.189
753,9705.427,0.0,5.65,0.0,8.257
754,9709.314,0.0,5.439,0.0,8.148
755,9709.6,0.0,5.139,0.0,7.762
756,9688.505,0.0,5.658,0.0,8.099
757,9685.099,0.0,5.721,0.0,8.175
758,9685.149,0.0,5.573,0.0,8.15
759,9697.67,0.0,5.596,0.0,8.264
760,9706.514,0.0,5.581,0.0,8.121
761,9707.998,0.0,5.766,0.0,8.4
762,9701.394,0.0,5.693,0.0,8.356
763,9700.047,0.0,5.904,0.0,8.069
764,9702.994,0.0,6.168,0.0,8.154
765,9698.14,0.0,5.619,0.0,7.851
766,9694.104,0.0,5.705,0.0,8.744
767,9688.29,0.0,5.686,0.0,7.685
768,9699.711,0.0,5.944,0.0,8.093
769,9689.325,0.0,5.28,0.0,8.012
770,9695.165,0.0,6.078,0.0,8.09
771,9694.464,0.0,5.54,0.0,8.182
772,9696.742,0.0,5.626,0.0,8.005
773,9701.035,0.0,5.746,0.0,7.933
774,9698.356,0.0,5.978,0.0,8.186
775,9682.027,0.0,5.74,0.0,8.121
776,9701.53,0.0,5.735,0.0,8.344
777,9711.166,0.0,5.68,0.0,7.943
778,9697.897,0.0,5.578,0.0,8.245
779,9695.433,0.0,5.431,0.0,8.043
780,9703.091,0.0,5.579,0.0,7.778
781,9698.057,0.0,5.801,0.0,8.351
782,9706.801,0.0,5.693,0.0,8.257
783,9704.006,0.0,5.496,0.0,8.002
784,9706.526,0.0,5.922,0.0,8.204
785,9708.402,0.0,5.539,0.0,8.004
786,9704.68,0.0,5.59,0.0,7.921
787,9703.192,0.0,5.948,0.0,8.187
788,9707.235,0.0,5.808,0.0,7.909
789,9702.882,0.0,5.451,0.0,8.005
790,9705.149,0.0,5.539,0.0,8.038
791,9708.717,0.0,5.39,0.0,8.088
792,9702.927,0.0,5.38,0.0,8.152
793,9706.671,0.0,5.858,0.0,8.093
794,9705.332,0.0,5.621,0.0,8.168
795,9711.565,0.0,5.898,0.0,8.075
796,9705.983,0.0,5.172,0.0,8.283
797,9707.474,0.0,5.446,0.0,8.251
798,9704.557,0.0,5.978,0.0,8.198
799,9693.26,0.0,5.565,0.0,8.24
800,9703.134,0.0,5.844,0.0,8.058
801,9696.595,0.0,5.84,0.0,8.087
802,9708.177,0.0,5.434,0.0,8.557
803,9699.399,0.0,5.418,0.0,7.986
804,9694.764,0.0,5.964,0.0,8.736
805,9705.715,0.0,5.312,0.0,8.707
806,9699.704,0.0,5.682,0.0,8.418
807,9694.408,0.0,5.605,0.0,7.706
808,9703.935,0.0,5.997,0.0,7.802
809,9702.938,0.0,5.644,0.0,8.182
810,9701.07,0.0,5.496,0.0,8.089
811,9690.232,0.0,6.08,0.0,8.11
812,9698.191,0.0,5.635,0.0,8.508
813,9707.872,0.0,5.382,0.0,7.875
814,9706.519,0.0,5.633,0.0,8.107
815,9701.381,0.0,5.871,0.0,8.207
816,9705.998,0.0,5.321,0.0,8.359
817,9704.404,0.0,5.525,0.0,8.323
818,9697.431,0.0,5.781,0.0,7.874
819,9699.982,0.0,6.033,0.0,8.217
820,9692.498,0.0,5.605,0.0,7.588
821,9697.218,0.0,5.901,85341.069,21.905
