timestamp,elapsed_s,rank,gpu_index,utilization_gpu_pct,memory_used_mib
1787422797.7370136,7700.135,0,0,99,1946
1787422798.7674549,7701.166,0,0,100,1946
1787422799.7975802,7702.196,0,0,100,1946
1787422800.829111,7703.227,0,0,100,1946
1787422801.859217,7704.257,0,0,100,1946
1787422802.8923573,7705.29,0,0,100,1946
1787422803.9254203,7706.324,0,0,100,1946
1787422804.98169,7707.38,0,0,100,1946
1787422806.0092914,7708.407,0,0,100,1946
1787422807.037056,7709.435,0,0,100,1946
1787422808.0632958,7710.461,0,0,99,1946
1787422809.0900383,7711.488,0,0,100,1946
1787422810.118322,7712.516,0,0,100,1946
1787422811.1457205,7713.544,0,0,100,1946
1787422812.1762574,7714.574,0,0,100,1946
1787422813.2060564,7715.604,0,0,100,1946
1787422814.2334356,7716.632,0,0,100,1946
1787422815.2649176,7717.663,0,0,100,1946
1787422816.2910419,7718.689,0,0,100,1946
1787422817.3171918,7719.715,0,0,100,1946
1787422818.344119,7720.742,0,0,99,1946
1787422819.3730094,7721.771,0,0,100,1946
1787422820.401265,7722.799,0,0,100,1946
1787422821.4318354,7723.83,0,0,100,1946
1787422822.4587095,7724.857,0,0,100,1946
1787422823.485913,7725.884,0,0,100,1946
1787422824.5171065,7726.915,0,0,100,1946
1787422825.5449007,7727.943,0,0,100,1946
1787422826.5746987,7728.973,0,0,99,1946
1787422827.6058521,7730.004,0,0,100,1946
1787422828.6330757,7731.031,0,0,100,1946
1787422829.6661406,7732.064,0,0,100,1946
1787422830.6925201,7733.091,0,0,100,1946
1787422831.7249708,7734.123,0,0,100,1946
1787422832.7524967,7735.151,0,0,100,1946
1787422833.7797122,7736.178,0,0,100,1946
1787422834.8088384,7737.207,0,0,100,1946
1787422835.8361785,7738.234,0,0,100,1946
1787422836.8670802,7739.265,0,0,99,1946
1787422837.8995278,7740.298,0,0,100,1946
1787422838.9312778,7741.329,0,0,100,1946
1787422839.9614103,7742.359,0,0,100,1946
1787422840.9894366,7743.388,0,0,100,1946
1787422842.016116,7744.414,0,0,100,1946
1787422843.0466225,7745.445,0,0,100,1946
1787422844.078997,7746.477,0,0,100,1946
1787422845.1067765,7747.505,0,0,100,1946
1787422846.1340864,7748.532,0,0,100,1946
1787422847.160773,7749.559,0,0,99,1946
1787422848.1897242,7750.588,0,0,100,1946
1787422849.2182903,7751.616,0,0,100,1946
1787422850.2477567,7752.646,0,0,100,1946
1787422851.276086,7753.674,0,0,100,1946
1787422852.306518,7754.705,0,0,100,1946
1787422853.3385482,7755.737,0,0,100,1946
1787422854.3653498,7756.763,0,0,100,1946
1787422855.3947077,7757.793,0,0,100,1946
1787422856.4231637,7758.821,0,0,99,1946
1787422857.4544942,7759.853,0,0,100,1946
1787422858.4848006,7760.883,0,0,100,1946
1787422859.5114179,7761.91,0,0,100,1946
1787422860.5413992,7762.939,0,0,100,1946
1787422861.571069,7763.969,0,0,100,1946
1787422862.599543,7764.998,0,0,100,1946
1787422863.6349885,7766.033,0,0,100,1946
1787422864.6617663,7767.06,0,0,100,1946
1787422865.691107,7768.089,0,0,99,1946
1787422866.7247427,7769.123,0,0,100,1946
1787422867.7570162,7770.155,0,0,100,1946
1787422868.7827773,7771.181,0,0,100,1946
1787422869.8099446,7772.208,0,0,100,1946
1787422870.8397758,7773.238,0,0,100,1946
1787422871.8696496,7774.268,0,0,100,1946
1787422872.8981242,7775.296,0,0,100,1946
1787422873.929034,7776.327,0,0,100,1946
1787422874.9597292,7777.358,0,0,100,1946
1787422875.986617,7778.385,0,0,99,1946
1787422877.0134602,7779.412,0,0,100,1946
1787422878.0410984,7780.439,0,0,100,1946
1787422879.0706103,7781.469,0,0,100,1946
1787422880.1079516,7782.506,0,0,100,1946
1787422881.1346416,7783.533,0,0,100,1946
1787422882.1640828,7784.562,0,0,100,1946
1787422883.19644,7785.595,0,0,100,1946
1787422884.2268033,7786.625,0,0,100,1946
1787422885.2566357,7787.655,0,0,100,1946
1787422886.2899792,7788.688,0,0,99,1946
1787422887.3166187,7789.715,0,0,100,1946
1787422888.3448591,7790.743,0,0,100,1946
1787422889.3732352,7791.771,0,0,100,1946
1787422890.4042866,7792.802,0,0,100,1946
1787422891.434413,7793.832,0,0,100,1946
